date,value
2010-05-29 12:37:44.588715776,77.15875423391661
2010-05-29 15:36:26.282190080,57.192635237146746
2010-05-29 18:35:07.975664640,21.866815784206274
2010-05-29 21:33:49.669139200,47.993585069277884
2010-05-30 00:32:31.362613504,51.144946305249974
2010-05-30 03:31:13.056088064,34.49223088858453
2010-05-30 06:29:54.749562368,46.66880578124078
2010-05-30 09:28:36.443036928,101.01141256225532
2010-05-30 12:27:18.136511488,29.61657622221424
2010-05-30 15:25:59.829985792,31.296366815836574
2010-05-30 18:24:41.523460352,57.39983626214974
2010-05-30 21:23:23.216934656,32.07387040682555
2010-05-31 00:22:04.910409216,37.53685999209365
2010-05-31 03:20:46.603883776,50.26097800745711
2010-05-31 06:19:28.297358080,36.248089885362326
2010-05-31 09:18:09.990832640,24.960117391558853
2010-05-31 12:16:51.684306944,19.271946652794004
2010-05-31 15:15:33.377781504,30.713806160000427
2010-05-31 18:14:15.071256064,20.66217115079506
2010-05-31 21:12:56.764730368,21.166842135114283
2010-06-01 00:11:38.458204928,52.08635590980313
2010-06-01 03:10:20.151679232,45.18446066172798
2010-06-01 06:09:01.845153792,33.84788005747628
2010-06-01 09:07:43.538628096,36.71383666970354
2010-06-01 12:06:25.232102656,54.51562990848921
2010-06-01 15:05:06.925577216,27.160644083377328
2010-06-01 18:03:48.619051520,34.167247197155135
2010-06-01 21:02:30.312526080,60.54460614702108
2010-06-02 00:01:12.006000384,34.194760169098494
2010-06-02 02:59:53.699474944,47.34494543664072
2010-06-02 05:58:35.392949504,22.07818764120007
2010-06-02 08:57:17.086423808,42.86483124269556
2010-06-02 11:55:58.779898368,39.75678239684247
2010-06-02 14:54:40.473372672,43.43255243936426
2010-06-02 17:53:22.166847232,22.506447347176326
2010-06-02 20:52:03.860321792,35.14732490587149
2010-06-02 23:50:45.553796096,29.78151914570613
2010-06-03 02:49:27.247270656,48.81675313202954
2010-06-03 05:48:08.940744960,72.63772365461418
2010-06-03 08:46:50.634219520,37.28565222547929
2010-06-03 11:45:32.327694080,42.08583707307826
2010-06-03 14:44:14.021168384,35.6852616434389
2010-06-03 17:42:55.714642944,45.23708119718871
2010-06-03 20:41:37.408117248,24.61936470327103
2010-06-03 23:40:19.101591808,35.24035813318476
2010-06-04 02:39:00.795066368,70.95095900070748
2010-06-04 05:37:42.488540672,10.350580910726109
2010-06-04 08:36:24.182015232,49.28998628401805
2010-06-04 11:35:05.875489536,44.36809479761213
2010-06-04 14:33:47.568964096,56.999259249565654
2010-06-04 17:32:29.262438656,67.90166584524228
2010-06-04 20:31:10.955912960,48.59132167522231
2010-06-04 23:29:52.649387520,64.37086178254881
2010-06-05 02:28:34.342861824,22.794270977538208
2010-06-05 05:27:16.036336384,34.56736464487553
2010-06-05 08:25:57.729810944,46.0907607483721
2010-06-05 11:24:39.423285248,47.259531464526695
2010-06-05 14:23:21.116759808,38.54997993233577
2010-06-05 17:22:02.810234112,36.062017339031435
2010-06-05 20:20:44.503708672,39.30925788163859
2010-06-05 23:19:26.197182976,23.218421722308424
2010-06-06 02:18:07.890657536,50.26430042564465
2010-06-06 05:16:49.584132096,76.77325577341658
2010-06-06 08:15:31.277606400,54.79116207853626
2010-06-06 11:14:12.971080960,33.456324472341066
2010-06-06 14:12:54.664555264,43.79665842906838
2010-06-06 17:11:36.358029824,30.181861926029477
2010-06-06 20:10:18.051504384,51.33943393972003
2010-06-06 23:08:59.744978688,49.7479171195493
2010-06-07 02:07:41.438453248,48.51559709121637
2010-06-07 05:06:23.131927552,37.10676764368961
2010-06-07 08:05:04.825402112,31.08371329929906
2010-06-07 11:03:46.518876672,47.51430393115103
2010-06-07 14:02:28.212350976,44.23279750950604
2010-06-07 17:01:09.905825536,45.719056595425805
2010-06-07 19:59:51.599299840,41.18001849759646
2010-06-07 22:58:33.292774400,33.87445332826654
2010-06-08 01:57:14.986248960,29.884337512310655
2010-06-08 04:55:56.679723264,30.27348702501279
2010-06-08 07:54:38.373197824,46.46030048399297
2010-06-08 10:53:20.066672128,36.98458375899638
2010-06-08 13:52:01.760146688,26.14235033852515
2010-06-08 16:50:43.453621248,47.85719399715724
2010-06-08 19:49:25.147095552,51.1528456490358
2010-06-08 22:48:06.840570112,45.81042869757042
2010-06-09 01:46:48.534044416,57.23247048692163
2010-06-09 04:45:30.227518976,34.39550674257158
2010-06-09 07:44:11.920993536,44.499662813136354
2010-06-09 10:42:53.614467840,51.67876480812414
2010-06-09 13:41:35.307942400,30.559501145586488
2010-06-09 16:40:17.001416704,44.04047136201989
2010-06-09 19:38:58.694891264,29.77203520966496
2010-06-09 22:37:40.388365824,34.95161295764567
2010-06-10 01:36:22.081840128,39.33663780037289
2010-06-10 04:35:03.775314688,39.57860798210893
2010-06-10 07:33:45.468788992,41.19654293974854
2010-06-10 10:32:27.162263552,29.382081214619763
2010-06-10 13:31:08.855737856,45.301997078855685
2010-06-10 16:29:50.549212416,29.730753034977734
2010-06-10 19:28:32.242686976,60.12745105692012
2010-06-10 22:27:13.936161280,38.73909587006875
2010-06-11 01:25:55.629635840,24.763200525836634
2010-06-11 04:24:37.323110144,47.76254087783936
2010-06-11 07:23:19.016584704,45.017326674531084
2010-06-11 10:22:00.710059264,47.15320026530838
2010-06-11 13:20:42.403533568,25.454339842829338
2010-06-11 16:19:24.097008128,18.743595456004012
2010-06-11 19:18:05.790482432,41.04352872424986
2010-06-11 22:16:47.483956992,54.70879790394026
2010-06-12 01:15:29.177431552,40.12781806963833
2010-06-12 04:14:10.870905856,50.09456443952256
2010-06-12 07:12:52.564380416,50.50518542710532
2010-06-12 10:11:34.257854720,36.459186244204254
2010-06-12 13:10:15.951329280,46.23878078464248
2010-06-12 16:08:57.644803840,43.522137852628546
2010-06-12 19:07:39.338278144,23.261390618891266
2010-06-12 22:06:21.031752704,23.342805657562703
2010-06-13 01:05:02.725227008,81.9461681509246
2010-06-13 04:03:44.418701568,52.379837994487616
2010-06-13 07:02:26.112176128,75.46856027885386
2010-06-13 10:01:07.805650432,33.33244379542392
2010-06-13 12:59:49.499124992,33.83072069778438
2010-06-13 15:58:31.192599296,28.67433383672043
2010-06-13 18:57:12.886073856,26.615151682364026
2010-06-13 21:55:54.579548416,27.97914986849537
2010-06-14 00:54:36.273022720,42.18855489496361
2010-06-14 03:53:17.966497280,41.55226139912981
2010-06-14 06:51:59.659971584,51.50694960600657
2010-06-14 09:50:41.353446144,64.34404321603567
2010-06-14 12:49:23.046920704,44.13170593033989
2010-06-14 15:48:04.740395008,39.38290370699525
2010-06-14 18:46:46.433869568,48.144067798223155
2010-06-14 21:45:28.127343872,22.695091822805498
2010-06-15 00:44:09.820818432,38.39056198014481
2010-06-15 03:42:51.514292736,42.1433916874078
2010-06-15 06:41:33.207767296,43.35253171240246
2010-06-15 09:40:14.901241856,64.3534284870098
2010-06-15 12:38:56.594716160,34.721085129689946
2010-06-15 15:37:38.288190720,41.42726343636031
2010-06-15 18:36:19.981665024,48.40908025587645
2010-06-15 21:35:01.675139584,41.10182939478488
2010-06-16 00:33:43.368614144,37.64700008856531
2010-06-16 03:32:25.062088448,45.05142540453026
2010-06-16 06:31:06.755563008,31.287238535659583
2010-06-16 09:29:48.449037312,51.93785866379287
2010-06-16 12:28:30.142511872,34.353314157922334
2010-06-16 15:27:11.835986432,26.531535276299657
2010-06-16 18:25:53.529460736,39.30595173990522
2010-06-16 21:24:35.222935296,39.727423214068
2010-06-17 00:23:16.916409600,39.05435322795162
2010-06-17 03:21:58.609884160,41.09620839097863
2010-06-17 06:20:40.303358720,87.32713240051469
2010-06-17 09:19:21.996833024,45.3323339112081
2010-06-17 12:18:03.690307584,43.622624154134535
2010-06-17 15:16:45.383781888,25.143632285978715
2010-06-17 18:15:27.077256448,30.629627557511853
2010-06-17 21:14:08.770731008,41.47632156461773
2010-06-18 00:12:50.464205312,53.72624191060094
2010-06-18 03:11:32.157679872,47.24175056160375
2010-06-18 06:10:13.851154176,34.79388329507146
2010-06-18 09:08:55.544628736,66.05038676357091
2010-06-18 12:07:37.238103296,50.05444937203048
2010-06-18 15:06:18.931577600,46.19104805637165
2010-06-18 18:05:00.625052160,51.061898162734906
2010-06-18 21:03:42.318526464,43.967544999476615
2010-06-19 00:02:24.012001024,38.525277603846654
2010-06-19 03:01:05.705475584,23.094675428584242
2010-06-19 05:59:47.398949888,29.049296208217132
2010-06-19 08:58:29.092424448,28.546160248430073
2010-06-19 11:57:10.785898752,40.20437249497319
2010-06-19 14:55:52.479373312,66.99533591707859
2010-06-19 17:54:34.172847616,44.63070456191045
2010-06-19 20:53:15.866322176,34.89206305096721
2010-06-19 23:51:57.559796736,35.13535520123639
2010-06-20 02:50:39.253271040,46.85295827416672
2010-06-20 05:49:20.946745600,39.376140079775965
2010-06-20 08:48:02.640219904,41.1073562383402
2010-06-20 11:46:44.333694464,59.595517339055036
2010-06-20 14:45:26.027169024,45.86552820898301
2010-06-20 17:44:07.720643328,37.10972138078483
2010-06-20 20:42:49.414117888,23.12387001250378
2010-06-20 23:41:31.107592192,65.25639393293324
2010-06-21 02:40:12.801066752,48.18969624633851
2010-06-21 05:38:54.494541312,58.640025334568826
2010-06-21 08:37:36.188015616,42.503232603562125
2010-06-21 11:36:17.881490176,35.87306813065778
2010-06-21 14:34:59.574964480,25.36192032154537
2010-06-21 17:33:41.268439040,38.46552434855596
2010-06-21 20:32:22.961913600,34.3752871233265
2010-06-21 23:31:04.655387904,41.1627461319449
2010-06-22 02:29:46.348862464,34.937838035970884
2010-06-22 05:28:28.042336768,27.943155028312773
2010-06-22 08:27:09.735811328,29.74855326753341
2010-06-22 11:25:51.429285888,28.470706003665104
2010-06-22 14:24:33.122760192,73.5478610230651
2010-06-22 17:23:14.816234752,45.962682960766145
2010-06-22 20:21:56.509709056,26.198700030102096
2010-06-22 23:20:38.203183616,62.030882086749905
2010-06-23 02:19:19.896658176,36.26496880681889
2010-06-23 05:18:01.590132480,45.94813455094527
2010-06-23 08:16:43.283607040,66.06042200868488
2010-06-23 11:15:24.977081344,42.878697146482025
2010-06-23 14:14:06.670555904,49.68072460900643
2010-06-23 17:12:48.364030464,37.573194463865356
2010-06-23 20:11:30.057504768,35.735906659652855
2010-06-23 23:10:11.750979328,33.956730140401106
2010-06-24 02:08:53.444453632,22.924805931016564
2010-06-24 05:07:35.137928192,46.10857505959754
2010-06-24 08:06:16.831402496,45.012820007898185
2010-06-24 11:04:58.524877056,52.58925067548141
2010-06-24 14:03:40.218351616,30.47919873594499
2010-06-24 17:02:21.911825920,30.03084734433778
2010-06-24 20:01:03.605300480,48.79340144582997
2010-06-24 22:59:45.298774784,40.09701364545516
2010-06-25 01:58:26.992249344,34.67877790590542
2010-06-25 04:57:08.685723904,23.65041644491441
2010-06-25 07:55:50.379198208,29.821628839784847
2010-06-25 10:54:32.072672768,65.31438613942001
2010-06-25 13:53:13.766147072,19.18629585177741
2010-06-25 16:51:55.459621632,17.222488712624816
2010-06-25 19:50:37.153096192,33.81740043188321
2010-06-25 22:49:18.846570496,43.28996614366756
2010-06-26 01:48:00.540045056,42.86452335635425
2010-06-26 04:46:42.233519360,45.898604415499605
2010-06-26 07:45:23.926993920,32.61061628015129
2010-06-26 10:44:05.620468480,40.958652492279306
2010-06-26 13:42:47.313942784,31.96587875319981
2010-06-26 16:41:29.007417344,72.00868591947165
2010-06-26 19:40:10.700891648,56.90973828328793
2010-06-26 22:38:52.394366208,40.577831866253256
2010-06-27 01:37:34.087840768,32.62710013048659
2010-06-27 04:36:15.781315072,51.03524097650726
2010-06-27 07:34:57.474789632,30.411150710959078
2010-06-27 10:33:39.168263936,40.94187484634295
2010-06-27 13:32:20.861738496,48.43010954012987
2010-06-27 16:31:02.555213056,32.487321645281234
2010-06-27 19:29:44.248687360,42.23594174200782
2010-06-27 22:28:25.942161920,31.92720737853499
2010-06-28 01:27:07.635636224,30.988853082966376
2010-06-28 04:25:49.329110784,70.2987199925448
2010-06-28 07:24:31.022585088,48.205207784290465
2010-06-28 10:23:12.716059648,37.93042551036078
2010-06-28 13:21:54.409534208,27.7428682375661
2010-06-28 16:20:36.103008512,54.67374194556705
2010-06-28 19:19:17.796483072,32.50012336723537
2010-06-28 22:17:59.489957376,47.98019462306844
2010-06-29 01:16:41.183431936,49.97448007580994
2010-06-29 04:15:22.876906496,48.63722007670908
2010-06-29 07:14:04.570380800,35.83762682796275
2010-06-29 10:12:46.263855360,66.60518143996946
2010-06-29 13:11:27.957329664,40.88887704014586
2010-06-29 16:10:09.650804224,27.53191933004383
2010-06-29 19:08:51.344278784,23.904223868405637
2010-06-29 22:07:33.037753088,46.77431205889378
2010-06-30 01:06:14.731227648,47.12512042495701
2010-06-30 04:04:56.424701952,38.9274533505559
2010-06-30 07:03:38.118176512,36.137512347446766
2010-06-30 10:02:19.811651072,23.95775517009353
2010-06-30 13:01:01.505125376,41.99224992475607
2010-06-30 15:59:43.198599936,53.729925641303325
2010-06-30 18:58:24.892074240,56.54634902029293
2010-06-30 21:57:06.585548800,47.756079953326946
2010-07-01 00:55:48.279023360,62.2032809973321
2010-07-01 03:54:29.972497664,45.12294556407152
2010-07-01 06:53:11.665972224,48.2446908251929
2010-07-01 09:51:53.359446528,58.19981125415869
2010-07-01 12:50:35.052921088,35.12767702667743
2010-07-01 15:49:16.746395648,35.35854508841014
2010-07-01 18:47:58.439869952,56.818186900600054
2010-07-01 21:46:40.133344512,33.61057969282616
2010-07-02 00:45:21.826818816,33.65594052984765
2010-07-02 03:44:03.520293376,32.265235905065424
2010-07-02 06:42:45.213767936,36.357733538775406
2010-07-02 09:41:26.907242240,34.05605093685554
2010-07-02 12:40:08.600716800,6.746015545337676
2010-07-02 15:38:50.294191104,45.10203962120185
2010-07-02 18:37:31.987665664,20.421484259741497
2010-07-02 21:36:13.681139968,48.27225446105581
2010-07-03 00:34:55.374614528,33.94302685360001
2010-07-03 03:33:37.068089088,23.655223959451867
2010-07-03 06:32:18.761563392,32.493158402579375
2010-07-03 09:31:00.455037952,35.89455923222989
2010-07-03 12:29:42.148512256,49.00805030860709
2010-07-03 15:28:23.841986816,48.38486182941052
2010-07-03 18:27:05.535461376,53.29949267340775
2010-07-03 21:25:47.228935680,45.22457453887819
2010-07-04 00:24:28.922410240,51.86266176619637
2010-07-04 03:23:10.615884544,36.02464726916086
2010-07-04 06:21:52.309359104,32.247549921062316
2010-07-04 09:20:34.002833664,41.934005261367986
2010-07-04 12:19:15.696307968,50.74089078751061
2010-07-04 15:17:57.389782528,29.151739404055608
2010-07-04 18:16:39.083256832,24.946485543018174
2010-07-04 21:15:20.776731392,27.47787531472682
2010-07-05 00:14:02.470205952,23.097443848549972
2010-07-05 03:12:44.163680256,40.661978989732305
2010-07-05 06:11:25.857154816,33.3170977927352
2010-07-05 09:10:07.550629120,14.83563790683201
2010-07-05 12:08:49.244103680,34.8534469329168
2010-07-05 15:07:30.937578240,48.44713926432205
2010-07-05 18:06:12.631052544,48.69539681756155
2010-07-05 21:04:54.324527104,45.70263457895723
2010-07-06 00:03:36.018001408,29.692125566511184
2010-07-06 03:02:17.711475968,47.31657923524405
2010-07-06 06:00:59.404950528,24.614594032602348
2010-07-06 08:59:41.098424832,44.82859824721456
2010-07-06 11:58:22.791899392,20.515915521652303
2010-07-06 14:57:04.485373696,42.19463303771225
2010-07-06 17:55:46.178848256,65.50319384301255
2010-07-06 20:54:27.872322816,17.993417419700148
2010-07-06 23:53:09.565797120,27.154799595156504
2010-07-07 02:51:51.259271680,37.48245092204307
2010-07-07 05:50:32.952745984,31.213390731751915
2010-07-07 08:49:14.646220544,43.255512625397046
2010-07-07 11:47:56.339694848,37.75576784933563
2010-07-07 14:46:38.033169408,38.93760083474558
2010-07-07 17:45:19.726643968,32.154569713364566
2010-07-07 20:44:01.420118272,32.81166546044796
2010-07-07 23:42:43.113592832,45.40078596309965
2010-07-08 02:41:24.807067136,45.55411445209017
2010-07-08 05:40:06.500541696,51.38158025438229
2010-07-08 08:38:48.194016256,24.428999952188935
2010-07-08 11:37:29.887490560,25.106418037172833
2010-07-08 14:36:11.580965120,34.26624403968795
2010-07-08 17:34:53.274439424,33.30397839413958
2010-07-08 20:33:34.967913984,24.988667050550436
2010-07-08 23:32:16.661388544,38.43812736206006
2010-07-09 02:30:58.354862848,51.85960251903373
2010-07-09 05:29:40.048337408,35.02262559725717
2010-07-09 08:28:21.741811712,27.044691870506462
2010-07-09 11:27:03.435286272,43.57145248666134
2010-07-09 14:25:45.128760832,29.332420130353047
2010-07-09 17:24:26.822235136,39.59610851044934
2010-07-09 20:23:08.515709696,29.849319791573993
2010-07-09 23:21:50.209184000,43.23113859081436
2010-07-10 02:20:31.902658560,46.00806887376144
2010-07-10 05:19:13.596133120,46.88715749249183
2010-07-10 08:17:55.289607424,47.83557201152556
2010-07-10 11:16:36.983081984,44.235195592432696
2010-07-10 14:15:18.676556288,35.01659819455868
2010-07-10 17:14:00.370030848,46.77801830214251
2010-07-10 20:12:42.063505408,39.40112784255229
2010-07-10 23:11:23.756979712,15.554061412389695
2010-07-11 02:10:05.450454272,41.509461053470574
2010-07-11 05:08:47.143928576,38.15286218288607
2010-07-11 08:07:28.837403136,33.43076040038697
2010-07-11 11:06:10.530877696,54.57970016478836
2010-07-11 14:04:52.224352000,23.485114985596958
2010-07-11 17:03:33.917826560,44.37673495178792
2010-07-11 20:02:15.611300864,30.832217841753092
2010-07-11 23:00:57.304775424,63.40406596373944
2010-07-12 01:59:38.998249728,40.31611731245626
2010-07-12 04:58:20.691724288,33.18802777336054
2010-07-12 07:57:02.385198848,34.124082335178684
2010-07-12 10:55:44.078673152,29.788654241048448
2010-07-12 13:54:25.772147712,49.74427922417306
2010-07-12 16:53:07.465622016,50.0465785185197
2010-07-12 19:51:49.159096576,56.7530491679603
2010-07-12 22:50:30.852571136,49.80413128953855
2010-07-13 01:49:12.546045440,29.922768659114112
2010-07-13 04:47:54.239520000,29.138926906379837
2010-07-13 07:46:35.932994304,52.08472861742989
2010-07-13 10:45:17.626468864,49.098429411788516
2010-07-13 13:43:59.319943424,41.74679331040627
2010-07-13 16:42:41.013417728,62.914294539029136
2010-07-13 19:41:22.706892288,28.521507132522846
2010-07-13 22:40:04.400366592,25.72443530626093
2010-07-14 01:38:46.093841152,27.0502128410034
2010-07-14 04:37:27.787315712,32.38100479086831
2010-07-14 07:36:09.480790016,35.31891691618175
2010-07-14 10:34:51.174264576,33.70787933407369
2010-07-14 13:33:32.867738880,26.161449588901533
2010-07-14 16:32:14.561213440,31.117724908467228
2010-07-14 19:30:56.254688000,89.05110656527839
2010-07-14 22:29:37.948162304,29.173649427052748
2010-07-15 01:28:19.641636864,39.96172052698632
2010-07-15 04:27:01.335111168,44.07545880031752
2010-07-15 07:25:43.028585728,54.88170226607472
2010-07-15 10:24:24.722060288,31.100724347465306
2010-07-15 13:23:06.415534592,44.98364510932823
2010-07-15 16:21:48.109009152,33.4782413350455
2010-07-15 19:20:29.802483456,51.49898316081585
2010-07-15 22:19:11.495958016,44.61930775233729
2010-07-16 01:17:53.189432576,50.77249138336448
2010-07-16 04:16:34.882906880,72.85029497828252
2010-07-16 07:15:16.576381440,23.666281030014986
2010-07-16 10:13:58.269855744,45.41863887923294
2010-07-16 13:12:39.963330304,59.52263053802001
2010-07-16 16:11:21.656804608,30.831831326682455
2010-07-16 19:10:03.350279168,44.12190354528296
2010-07-16 22:08:45.043753728,37.97485715374993
2010-07-17 01:07:26.737228032,48.6655352410188
2010-07-17 04:06:08.430702592,33.05804824395368
2010-07-17 07:04:50.124176896,34.39246982080314
2010-07-17 10:03:31.817651456,33.1961638507002
2010-07-17 13:02:13.511126016,51.19697248789826
2010-07-17 16:00:55.204600320,44.74817886524723
2010-07-17 18:59:36.898074880,32.9802838619
2010-07-17 21:58:18.591549184,35.19649641836095
2010-07-18 00:57:00.285023744,34.435652904551056
2010-07-18 03:55:41.978498304,21.20898259652735
2010-07-18 06:54:23.671972608,40.88471573339681
2010-07-18 09:53:05.365447168,32.057592511958184
2010-07-18 12:51:47.058921472,48.39401229323365
2010-07-18 15:50:28.752396032,22.687680871544014
2010-07-18 18:49:10.445870592,41.23550130231345
2010-07-18 21:47:52.139344896,36.7243984338821
2010-07-19 00:46:33.832819456,45.549808217147245
2010-07-19 03:45:15.526293760,48.65554687172305
2010-07-19 06:43:57.219768320,40.50491212359891
2010-07-19 09:42:38.913242880,18.7875439843457
2010-07-19 12:41:20.606717184,53.81243953700875
2010-07-19 15:40:02.300191744,82.59174755267287
2010-07-19 18:38:43.993666048,48.881940421988396
2010-07-19 21:37:25.687140608,49.07960432580702
2010-07-20 00:36:07.380615168,30.443713337688255
2010-07-20 03:34:49.074089472,27.819650351982386
2010-07-20 06:33:30.767564032,59.64007359574544
2010-07-20 09:32:12.461038336,43.59449621038429
2010-07-20 12:30:54.154512896,34.122031065193276
2010-07-20 15:29:35.847987456,22.63012474126364
2010-07-20 18:28:17.541461760,47.84182887734557
2010-07-20 21:26:59.234936320,54.017816109232896
2010-07-21 00:25:40.928410624,30.87998292783419
2010-07-21 03:24:22.621885184,17.019750975158257
2010-07-21 06:23:04.315359488,27.706385446670335
2010-07-21 09:21:46.008834048,60.07973448807804
2010-07-21 12:20:27.702308608,55.91607757352325
2010-07-21 15:19:09.395782912,29.868865855795608
2010-07-21 18:17:51.089257472,46.20253287953953
2010-07-21 21:16:32.782731776,42.0149810454128
2010-07-22 00:15:14.476206336,38.790828906530514
2010-07-22 03:13:56.169680896,44.00461281759675
2010-07-22 06:12:37.863155200,45.831724142467465
2010-07-22 09:11:19.556629760,29.486641969977946
2010-07-22 12:10:01.250104064,28.462405782709524
2010-07-22 15:08:42.943578624,29.468918888706042
2010-07-22 18:07:24.637053184,47.80516855032362
2010-07-22 21:06:06.330527488,53.23346258010715
2010-07-23 00:04:48.024002048,43.401985908897295
2010-07-23 03:03:29.717476352,30.962320703585377
2010-07-23 06:02:11.410950912,42.844135516049214
2010-07-23 09:00:53.104425472,36.10167900032744
2010-07-23 11:59:34.797899776,37.35865323703681
2010-07-23 14:58:16.491374336,49.04730494679087
2010-07-23 17:56:58.184848640,48.47817900238661
2010-07-23 20:55:39.878323200,47.679499790697996
2010-07-23 23:54:21.571797760,39.975825840783344
2010-07-24 02:53:03.265272064,41.00578450008189
2010-07-24 05:51:44.958746624,38.480576670647146
